#OTU ID,test_1,test_2,test_3,test_4,OTUsize,Taxonomy,superkingdom,phylum,class,order,family,genus,species
ASV1878,422186,181043,657547,276062,1536838,Bacteria{superkingdom}(100);Bacillota{phylum}(100);Clostridia{class}(100);Peptostreptococcales-Tissierellales{order}(100);Anaerovoracaceae{family}(100);Anaerovorax{genus}(100);Unassigned{species}(0),Bacteria,Bacillota,Clostridia,Peptostreptococcales-Tissierellales,Anaerovoracaceae,Anaerovorax,Unassigned
ASV1879,0,0,1482186,679185,2161371,Bacteria{superkingdom}(97);Spirochaetota{phylum}(97);Spirochaetia{class}(97);Spirochaetales{order}(97);Spirochaetaceae{family}(97);Rectinema{genus}(97);uncultured_prokaryote{species}(97),Bacteria,Spirochaetota,Spirochaetia,Spirochaetales,Spirochaetaceae,Rectinema,uncultured_prokaryote
ASV1880,0,0,1635607,797452,2433059,Bacteria{superkingdom}(99);Bacteroidota{phylum}(99);Bacteroidia{class}(99);Bacteroidales{order}(99);Dysgonomonadaceae{family}(99);Fermentimonas{genus}(99);Unassigned{species}(0),Bacteria,Bacteroidota,Bacteroidia,Bacteroidales,Dysgonomonadaceae,Fermentimonas,Unassigned
ASV1882,0,0,902695,380223,1282918,Bacteria{superkingdom}(79);Bacillota{phylum}(79);Bacilli{class}(79);Izemoplasmatales{order}(79);Izemoplasmatales_family{family}(79);Izemoplasmatales_genus{genus}(79);uncultured_Firmicutes{species}(79),Bacteria,Bacillota,Bacilli,Izemoplasmatales,Izemoplasmatales_family,Izemoplasmatales_genus,uncultured_Firmicutes
ASV1896,0,0,1348540,299031,1647571,Bacteria{superkingdom}(92);Bacteroidota{phylum}(92);Bacteroidia{class}(92);Bacteroidales{order}(92);ML635J-40_aquatic_group{family}(92);ML635J-40_aquatic_group_genus{genus}(92);uncultured_bacterium{species}(92),Bacteria,Bacteroidota,Bacteroidia,Bacteroidales,ML635J-40_aquatic_group,ML635J-40_aquatic_group_genus,uncultured_bacterium
ASV1897,0,0,1241095,357542,1598637,Bacteria{superkingdom}(96);Bacillota{phylum}(96);Desulfitobacteriia{class}(96);Desulfitobacteriales{order}(96);Syntrophobotulaceae{family}(96);Dehalobacter{genus}(96);Unassigned{species}(0),Bacteria,Bacillota,Desulfitobacteriia,Desulfitobacteriales,Syntrophobotulaceae,Dehalobacter,Unassigned
ASV1898,0,0,1797862,707507,2505369,Bacteria{superkingdom}(100);Bacteroidota{phylum}(100);Bacteroidia{class}(100);Bacteroidales{order}(100);Dysgonomonadaceae{family}(100);Proteiniphilum{genus}(100);Unassigned{species}(0),Bacteria,Bacteroidota,Bacteroidia,Bacteroidales,Dysgonomonadaceae,Proteiniphilum,Unassigned
ASV1911,1383858,1363876,0,0,2747734,Bacteria{superkingdom}(73);Bacillota{phylum}(73);Clostridia{class}(73);Christensenellales{order}(73);Christensenellaceae{family}(73);Christensenellaceae_R-7_group{genus}(73);uncultured_sludge{species}(73),Bacteria,Bacillota,Clostridia,Christensenellales,Christensenellaceae,Christensenellaceae_R-7_group,uncultured_sludge
ASV1912,0,0,752662,418218,1170880,Bacteria{superkingdom}(87);Bacteroidota{phylum}(87);Bacteroidia{class}(87);Bacteroidales{order}(87);Marinilabiliaceae{family}(87);Marinilabiliaceae_genus{genus}(87);uncultured_bacterium{species}(87),Bacteria,Bacteroidota,Bacteroidia,Bacteroidales,Marinilabiliaceae,Marinilabiliaceae_genus,uncultured_bacterium
ASV1916,0,518441,655732,198156,1372329,Bacteria{superkingdom}(100);Chloroflexota{phylum}(100);Dehalococcoidia{class}(100);GIF9{order}(100);AB-539-J10{family}(100);AB-539-J10_genus{genus}(100);Unassigned{species}(0),Bacteria,Chloroflexota,Dehalococcoidia,GIF9,AB-539-J10,AB-539-J10_genus,Unassigned
ASV1923,0,0,3487555,966216,4453771,Bacteria{superkingdom}(99);Patescibacteria{phylum}(99);Saccharimonadia{class}(99);Saccharimonadales{order}(99);Saccharimonadales_family{family}(99);Saccharimonadales_genus{genus}(99);Unassigned{species}(0),Bacteria,Patescibacteria,Saccharimonadia,Saccharimonadales,Saccharimonadales_family,Saccharimonadales_genus,Unassigned
ASV1935,0,0,1592491,624955,2217446,Bacteria{superkingdom}(100);Marinimicrobia_(SAR406_clade){phylum}(100);Marinimicrobia_(SAR406_clade)_class{class}(100);Marinimicrobia_(SAR406_clade)_order{order}(100);Marinimicrobia_(SAR406_clade)_family{family}(100);Marinimicrobia_(SAR406_clade)_genus{genus}(100);uncultured_eubacterium{species}(100),Bacteria,Marinimicrobia_(SAR406_clade),Marinimicrobia_(SAR406_clade)_class,Marinimicrobia_(SAR406_clade)_order,Marinimicrobia_(SAR406_clade)_family,Marinimicrobia_(SAR406_clade)_genus,uncultured_eubacterium
ASV1939,528962,485097,604636,237957,1856652,Bacteria{superkingdom}(100);Atribacterota{phylum}(100);JS1{class}(100);JS1_order{order}(100);JS1_family{family}(100);JS1_genus{genus}(100);uncultured_Candidatus{species}(100),Bacteria,Atribacterota,JS1,JS1_order,JS1_family,JS1_genus,uncultured_Candidatus
ASV1940,1113998,1145986,0,0,2259984,Bacteria{superkingdom}(100);Thermodesulfobacteriota{phylum}(100);Desulfovibrionia{class}(100);Desulfovibrionales{order}(100);Desulfomicrobiaceae{family}(100);Desulfomicrobium{genus}(100);Unassigned{species}(0),Bacteria,Thermodesulfobacteriota,Desulfovibrionia,Desulfovibrionales,Desulfomicrobiaceae,Desulfomicrobium,Unassigned
ASV1955,1263797,485097,0,0,1748894,Bacteria{superkingdom}(79);Verrucomicrobiota{phylum}(79);Omnitrophia{class}(79);Omnitrophales{order}(79);Omnitrophaceae{family}(79);Candidatus_Omnitrophus{genus}(79);uncultured_bacterium{species}(79),Bacteria,Verrucomicrobiota,Omnitrophia,Omnitrophales,Omnitrophaceae,Candidatus_Omnitrophus,uncultured_bacterium
ASV1956,1313387,781963,0,0,2095350,Bacteria{superkingdom}(91);Verrucomicrobiota{phylum}(91);Omnitrophia{class}(91);Omnitrophales{order}(91);Omnitrophaceae{family}(91);Candidatus_Omnitrophus{genus}(91);Unassigned{species}(0),Bacteria,Verrucomicrobiota,Omnitrophia,Omnitrophales,Omnitrophaceae,Candidatus_Omnitrophus,Unassigned
ASV1967,0,0,0,42654,42654,Bacteria{superkingdom}(88);Bacillota{phylum}(88);Clostridia{class}(88);Peptostreptococcales-Tissierellales{order}(88);Family_XI{family}(88);Tissierella{genus}(88);Unassigned{species}(0),Bacteria,Bacillota,Clostridia,Peptostreptococcales-Tissierellales,Family_XI,Tissierella,Unassigned
ASV1973,787694,0,552879,0,1340573,Bacteria{superkingdom}(73);Bacteroidota{phylum}(73);Bacteroidia{class}(73);Bacteroidales{order}(73);Rikenellaceae{family}(73);DMER64{genus}(73);uncultured_bacterium{species}(73),Bacteria,Bacteroidota,Bacteroidia,Bacteroidales,Rikenellaceae,DMER64,uncultured_bacterium
ASV1974,1072456,846146,0,0,1918602,Bacteria{superkingdom}(100);Spirochaetota{phylum}(100);Spirochaetia{class}(100);Spirochaetales{order}(100);Spirochaetaceae{family}(100);Rectinema{genus}(100);Unassigned{species}(0),Bacteria,Spirochaetota,Spirochaetia,Spirochaetales,Spirochaetaceae,Rectinema,Unassigned
ASV1975,1166120,387217,0,359900,1913237,Bacteria{superkingdom}(73);Patescibacteria{phylum}(73);Microgenomatia{class}(73);Candidatus_Woesebacteria{order}(73);Candidatus_Woesebacteria_family{family}(73);Candidatus_Woesebacteria_genus{genus}(73);uncultured_Microgenomates{species}(73),Bacteria,Patescibacteria,Microgenomatia,Candidatus_Woesebacteria,Candidatus_Woesebacteria_family,Candidatus_Woesebacteria_genus,uncultured_Microgenomates
ASV1976,1362978,947606,0,0,2310584,Bacteria{superkingdom}(100);Patescibacteria{phylum}(100);Microgenomatia{class}(100);Candidatus_Woesebacteria{order}(100);Candidatus_Woesebacteria_family{family}(100);Candidatus_Woesebacteria_genus{genus}(100);Unassigned{species}(0),Bacteria,Patescibacteria,Microgenomatia,Candidatus_Woesebacteria,Candidatus_Woesebacteria_family,Candidatus_Woesebacteria_genus,Unassigned
ASV1980,0,163320,259857,0,423177,Bacteria{superkingdom}(99);Bacillota{phylum}(99);Clostridia{class}(99);Unassigned{order}(0);Unassigned{family}(0);Unassigned{genus}(0);Unassigned{species}(0),Bacteria,Bacillota,Clostridia,Unassigned,Unassigned,Unassigned,Unassigned
ASV2000,0,0,327755,141011,468766,Bacteria{superkingdom}(86);Bacteroidota{phylum}(86);Bacteroidia{class}(86);Bacteroidales{order}(86);Unassigned{family}(0);Unassigned{genus}(0);Unassigned{species}(0),Bacteria,Bacteroidota,Bacteroidia,Bacteroidales,Unassigned,Unassigned,Unassigned
ASV2005,1116530,584053,0,0,1700583,Bacteria{superkingdom}(95);Marinimicrobia_(SAR406_clade){phylum}(95);Marinimicrobia_(SAR406_clade)_class{class}(95);Marinimicrobia_(SAR406_clade)_order{order}(95);Marinimicrobia_(SAR406_clade)_family{family}(95);Marinimicrobia_(SAR406_clade)_genus{genus}(95);Unassigned{species}(0),Bacteria,Marinimicrobia_(SAR406_clade),Marinimicrobia_(SAR406_clade)_class,Marinimicrobia_(SAR406_clade)_order,Marinimicrobia_(SAR406_clade)_family,Marinimicrobia_(SAR406_clade)_genus,Unassigned
ASV2006,1369049,1783167,667671,433962,4253849,Bacteria{superkingdom}(100);Ignavibacteriota{phylum}(100);Ignavibacteria{class}(100);Ignavibacteriales{order}(100);Unassigned{family}(0);Unassigned{genus}(0);Unassigned{species}(0),Bacteria,Ignavibacteriota,Ignavibacteria,Ignavibacteriales,Unassigned,Unassigned,Unassigned
ASV2018,2876318,2291971,0,0,5168289,Bacteria{superkingdom}(94);Planctomycetota{phylum}(94);Phycisphaerae{class}(94);MSBL9{order}(94);ST-NAGAB-D1{family}(94);ST-NAGAB-D1_genus{genus}(94);bacterium_YC-ZSS-LKJ113{species}(94),Bacteria,Planctomycetota,Phycisphaerae,MSBL9,ST-NAGAB-D1,ST-NAGAB-D1_genus,bacterium_YC-ZSS-LKJ113
ASV2019,0,0,1478046,283228,1761274,Bacteria{superkingdom}(100);Pseudomonadota{phylum}(100);Gammaproteobacteria{class}(100);Burkholderiales{order}(100);Comamonadaceae{family}(100);Unassigned{genus}(0);Unassigned{species}(0),Bacteria,Pseudomonadota,Gammaproteobacteria,Burkholderiales,Comamonadaceae,Unassigned,Unassigned
ASV2028,1313387,584053,0,0,1897440,Bacteria{superkingdom}(70);Verrucomicrobiota{phylum}(70);Omnitrophia{class}(70);Omnitrophales{order}(70);Omnitrophaceae{family}(70);Candidatus_Omnitrophus{genus}(70);uncultured_bacterium{species}(70),Bacteria,Verrucomicrobiota,Omnitrophia,Omnitrophales,Omnitrophaceae,Candidatus_Omnitrophus,uncultured_bacterium
ASV2037,0,0,1149659,624955,1774614,Bacteria{superkingdom}(88);Patescibacteria{phylum}(88);WWE3{class}(88);WWE3_order{order}(88);WWE3_family{family}(88);WWE3_genus{genus}(88);uncultured_bacterium{species}(88),Bacteria,Patescibacteria,WWE3,WWE3_order,WWE3_family,WWE3_genus,uncultured_bacterium
ASV2040,0,0,1635607,617562,2253169,Bacteria{superkingdom}(97);Bacteroidota{phylum}(97);Bacteroidia{class}(97);Bacteroidales{order}(97);Dysgonomonadaceae{family}(97);Proteiniphilum{genus}(97);Unassigned{species}(0),Bacteria,Bacteroidota,Bacteroidia,Bacteroidales,Dysgonomonadaceae,Proteiniphilum,Unassigned
ASV2042,0,223726,0,686773,910499,Bacteria{superkingdom}(94);Bacillota{phylum}(94);D8A-2{class}(94);D8A-2_order{order}(94);D8A-2_family{family}(94);D8A-2_genus{genus}(94);uncultured_bacterium{species}(94),Bacteria,Bacillota,D8A-2,D8A-2_order,D8A-2_family,D8A-2_genus,uncultured_bacterium
ASV2043,0,0,1150706,416344,1567050,Bacteria{superkingdom}(98);Bacteroidota{phylum}(98);Bacteroidia{class}(98);Bacteroidales{order}(98);Prolixibacteraceae{family}(98);Prolixibacteraceae_genus{genus}(98);Unassigned{species}(0),Bacteria,Bacteroidota,Bacteroidia,Bacteroidales,Prolixibacteraceae,Prolixibacteraceae_genus,Unassigned
ASV2046,262805,0,0,0,262805,Bacteria{superkingdom}(96);Pseudomonadota{phylum}(96);Alphaproteobacteria{class}(96);Rhodobacterales{order}(96);Paracoccaceae{family}(96);Paracoccus{genus}(96);Unassigned{species}(0),Bacteria,Pseudomonadota,Alphaproteobacteria,Rhodobacterales,Paracoccaceae,Paracoccus,Unassigned
ASV2052,1313387,649664,0,0,1963051,Bacteria{superkingdom}(93);TA06{phylum}(93);TA06_class{class}(93);TA06_order{order}(93);TA06_family{family}(93);TA06_genus{genus}(93);terrestrial_metagenome{species}(93),Bacteria,TA06,TA06_class,TA06_order,TA06_family,TA06_genus,terrestrial_metagenome
ASV2053,0,0,1029481,1092943,2122424,Bacteria{superkingdom}(97);Chloroflexota{phylum}(97);Anaerolineae{class}(97);Anaerolineales{order}(97);Anaerolineaceae{family}(97);Leptolinea{genus}(97);Unassigned{species}(0),Bacteria,Chloroflexota,Anaerolineae,Anaerolineales,Anaerolineaceae,Leptolinea,Unassigned
ASV2054,393547,293465,643426,365499,1695937,Bacteria{superkingdom}(76);Spirochaetota{phylum}(76);Spirochaetia{class}(76);Spirochaetales{order}(76);Spirochaetaceae{family}(76);Sediminispirochaeta{genus}(76);Unassigned{species}(0),Bacteria,Spirochaetota,Spirochaetia,Spirochaetales,Spirochaetaceae,Sediminispirochaeta,Unassigned
ASV2056,431284,0,0,0,431284,Bacteria{superkingdom}(100);Patescibacteria{phylum}(100);Microgenomatia{class}(100);Candidatus_Amesbacteria{order}(100);Candidatus_Amesbacteria_family{family}(100);Candidatus_Amesbacteria_genus{genus}(100);uncultured_soil{species}(100),Bacteria,Patescibacteria,Microgenomatia,Candidatus_Amesbacteria,Candidatus_Amesbacteria_family,Candidatus_Amesbacteria_genus,uncultured_soil
ASV2067,778866,836228,0,0,1615094,Bacteria{superkingdom}(100);Bacillota{phylum}(100);Clostridia{class}(100);Oscillospirales{order}(100);Ruminococcaceae{family}(100);Hydrogenoanaerobacterium{genus}(100);Unassigned{species}(0),Bacteria,Bacillota,Clostridia,Oscillospirales,Ruminococcaceae,Hydrogenoanaerobacterium,Unassigned
ASV2068,0,0,1126461,381417,1507878,Bacteria{superkingdom}(79);Bacillota{phylum}(79);Clostridia{class}(79);Oscillospirales{order}(79);Unassigned{family}(0);Unassigned{genus}(0);Unassigned{species}(0),Bacteria,Bacillota,Clostridia,Oscillospirales,Unassigned,Unassigned,Unassigned
ASV2091,0,603026,0,0,603026,Bacteria{superkingdom}(99);Bacillota{phylum}(99);Clostridia{class}(99);Christensenellales{order}(99);Christensenellaceae{family}(99);Christensenellaceae_R-7_group{genus}(99);Unassigned{species}(0),Bacteria,Bacillota,Clostridia,Christensenellales,Christensenellaceae,Christensenellaceae_R-7_group,Unassigned
ASV2113,0,181043,0,0,181043,Bacteria{superkingdom}(100);Pseudomonadota{phylum}(100);Gammaproteobacteria{class}(100);Burkholderiales{order}(100);Rhodocyclaceae{family}(100);Unassigned{genus}(0);Unassigned{species}(0),Bacteria,Pseudomonadota,Gammaproteobacteria,Burkholderiales,Rhodocyclaceae,Unassigned,Unassigned
ASV2117,0,0,563231,161036,724267,Bacteria{superkingdom}(100);Bacillota{phylum}(100);Clostridia{class}(100);Peptostreptococcales-Tissierellales{order}(100);Peptostreptococcaceae{family}(100);Acetoanaerobium{genus}(100);Unassigned{species}(0),Bacteria,Bacillota,Clostridia,Peptostreptococcales-Tissierellales,Peptostreptococcaceae,Acetoanaerobium,Unassigned
ASV2118,1331202,1072962,0,0,2404164,Bacteria{superkingdom}(99);Bacillota{phylum}(99);Clostridia{class}(99);Christensenellales{order}(99);Christensenellaceae{family}(99);Christensenellaceae_R-7_group{genus}(99);Unassigned{species}(0),Bacteria,Bacillota,Clostridia,Christensenellales,Christensenellaceae,Christensenellaceae_R-7_group,Unassigned
ASV2119,0,0,1983119,0,1983119,Bacteria{superkingdom}(72);Bacillota{phylum}(72);Clostridia{class}(72);Monoglobales{order}(72);Monoglobaceae{family}(72);Monoglobus{genus}(72);Unassigned{species}(0),Bacteria,Bacillota,Clostridia,Monoglobales,Monoglobaceae,Monoglobus,Unassigned
ASV2146,0,0,2538890,555126,3094016,Bacteria{superkingdom}(100);Chloroflexota{phylum}(100);Anaerolineae{class}(100);Anaerolineales{order}(100);Anaerolineaceae{family}(100);Unassigned{genus}(0);Unassigned{species}(0),Bacteria,Chloroflexota,Anaerolineae,Anaerolineales,Anaerolineaceae,Unassigned,Unassigned
ASV2147,0,0,1275239,381406,1656645,Bacteria{superkingdom}(100);Actinomycetota{phylum}(100);Coriobacteriia{class}(100);OPB41{order}(100);OPB41_family{family}(100);OPB41_genus{genus}(100);Unassigned{species}(0),Bacteria,Actinomycetota,Coriobacteriia,OPB41,OPB41_family,OPB41_genus,Unassigned
ASV2148,0,0,1444312,502165,1946477,Bacteria{superkingdom}(87);Chloroflexota{phylum}(87);Anaerolineae{class}(87);RBG-13-54-9{order}(87);RBG-13-54-9_family{family}(87);RBG-13-54-9_genus{genus}(87);uncultured_bacterium{species}(87),Bacteria,Chloroflexota,Anaerolineae,RBG-13-54-9,RBG-13-54-9_family,RBG-13-54-9_genus,uncultured_bacterium
ASV2149,0,0,1822729,853089,2675818,Bacteria{superkingdom}(96);Chloroflexota{phylum}(96);Anaerolineae{class}(96);Anaerolineales{order}(96);Anaerolineaceae{family}(96);Levilinea{genus}(96);uncultured_bacterium{species}(96),Bacteria,Chloroflexota,Anaerolineae,Anaerolineales,Anaerolineaceae,Levilinea,uncultured_bacterium
ASV2154,1017349,649664,0,0,1667013,Bacteria{superkingdom}(100);Bacillota{phylum}(100);Bacilli{class}(100);RF39{order}(100);RF39_family{family}(100);RF39_genus{genus}(100);Unassigned{species}(0),Bacteria,Bacillota,Bacilli,RF39,RF39_family,RF39_genus,Unassigned
ASV2155,1263797,584053,0,0,1847850,Bacteria{superkingdom}(98);Dependentiae{phylum}(98);Babeliae{class}(98);Babeliales{order}(98);Babeliales_family{family}(98);Babeliales_genus{genus}(98);uncultured_bacterium{species}(98),Bacteria,Dependentiae,Babeliae,Babeliales,Babeliales_family,Babeliales_genus,uncultured_bacterium
ASV2156,0,0,834416,216592,1051008,Bacteria{superkingdom}(91);Bacillota{phylum}(91);Moorellia{class}(91);Desulfitibacterales{order}(91);Desulfitibacteraceae{family}(91);Desulfitibacter{genus}(91);uncultured_bacterium{species}(91),Bacteria,Bacillota,Moorellia,Desulfitibacterales,Desulfitibacteraceae,Desulfitibacter,uncultured_bacterium
ASV2163,0,0,154991,0,154991,Bacteria{superkingdom}(100);Fermentibacterota{phylum}(100);Fermentibacteria{class}(100);Fermentibacterales{order}(100);Fermentibacteraceae{family}(100);Fermentibacteraceae_genus{genus}(100);uncultured_bacterium{species}(100),Bacteria,Fermentibacterota,Fermentibacteria,Fermentibacterales,Fermentibacteraceae,Fermentibacteraceae_genus,uncultured_bacterium
ASV2164,0,0,840907,193684,1034591,Bacteria{superkingdom}(88);Bacteroidota{phylum}(88);Bacteroidia{class}(88);Bacteroidales{order}(88);Rikenellaceae{family}(88);Rikenellaceae_genus{genus}(88);Unassigned{species}(0),Bacteria,Bacteroidota,Bacteroidia,Bacteroidales,Rikenellaceae,Rikenellaceae_genus,Unassigned
ASV2165,1383858,964606,0,0,2348464,Bacteria{superkingdom}(88);Thermodesulfobacteriota{phylum}(88);Desulfobulbia{class}(88);Desulfobulbales{order}(88);Desulfobulbaceae{family}(88);Desulfobulbus{genus}(88);uncultured_bacterium{species}(88),Bacteria,Thermodesulfobacteriota,Desulfobulbia,Desulfobulbales,Desulfobulbaceae,Desulfobulbus,uncultured_bacterium
ASV2166,0,94653,1493705,400547,1988905,Bacteria{superkingdom}(96);Patescibacteria{phylum}(96);Parcubacteria{class}(96);Candidatus_Moranbacteria{order}(96);Candidatus_Moranbacteria_family{family}(96);Candidatus_Moranbacteria_genus{genus}(96);uncultured_bacterium{species}(96),Bacteria,Patescibacteria,Parcubacteria,Candidatus_Moranbacteria,Candidatus_Moranbacteria_family,Candidatus_Moranbacteria_genus,uncultured_bacterium
ASV2167,0,0,645844,170686,816530,Bacteria{superkingdom}(98);Bacillota{phylum}(98);Clostridia{class}(98);Peptostreptococcales-Tissierellales{order}(98);Caldisalinibacteraceae{family}(98);Brassicibacter{genus}(98);Unassigned{species}(0),Bacteria,Bacillota,Clostridia,Peptostreptococcales-Tissierellales,Caldisalinibacteraceae,Brassicibacter,Unassigned
ASV2168,0,0,1199052,584307,1783359,Bacteria{superkingdom}(99);Caldisericota{phylum}(99);Caldisericia{class}(99);Caldisericales{order}(99);Caldisericaceae{family}(99);Caldisericum{genus}(99);uncultured_Caldisericum{species}(99),Bacteria,Caldisericota,Caldisericia,Caldisericales,Caldisericaceae,Caldisericum,uncultured_Caldisericum
ASV2188,2062349,0,1678502,0,3740851,Bacteria{superkingdom}(96);Chloroflexota{phylum}(96);Anaerolineae{class}(96);Anaerolineales{order}(96);Anaerolineaceae{family}(96);Pelolinea{genus}(96);uncultured_bacterium{species}(96),Bacteria,Chloroflexota,Anaerolineae,Anaerolineales,Anaerolineaceae,Pelolinea,uncultured_bacterium
ASV2189,1362978,781963,0,0,2144941,Bacteria{superkingdom}(100);Patescibacteria{phylum}(100);Microgenomatia{class}(100);Candidatus_Woesebacteria{order}(100);Candidatus_Woesebacteria_family{family}(100);Candidatus_Woesebacteria_genus{genus}(100);Unassigned{species}(0),Bacteria,Patescibacteria,Microgenomatia,Candidatus_Woesebacteria,Candidatus_Woesebacteria_family,Candidatus_Woesebacteria_genus,Unassigned
